date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2014-10-25,2014-10-14,2014-10-22,2014-10-18,920,Green Party,Eamon Ryan,Satisfied,0.33,0.35,0.3,0.31,0.33,0.34,0.37,0.28,0.41,0.35,0.32,0.31,0.31,0.33,0.32,0.3,0.32,0.35,0.35,0.32,0.16,0.19,0.38,0.33,0.62,0.8,0.38,0.3,0.19,NA,NA,NA,NA,NA,NA,NA
2014-10-25,2014-10-14,2014-10-22,2014-10-18,920,Green Party,Eamon Ryan,Dissatisfied,0.37,0.36,0.38,0.41,0.4,0.31,0.37,0.38,0.33,0.4,0.36,0.4,0.31,0.38,0.36,0.39,0.42,0.31,0.36,0.41,0.39,0.46,0.32,0.32,0.29,0.1,0.39,0.44,0.4,NA,NA,NA,NA,NA,NA,NA
2014-10-25,2014-10-14,2014-10-22,2014-10-18,920,Green Party,Eamon Ryan,No opinion,0.3,0.29,0.32,0.28,0.27,0.36,0.26,0.34,0.25,0.25,0.32,0.28,0.38,0.29,0.31,0.31,0.26,0.34,0.29,0.27,0.45,0.35,0.3,0.35,0.1,0.1,0.22,0.26,0.41,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fine Gael,Enda Kenny,Satisfied,0.28,0.3,0.26,0.24,0.27,0.33,0.3,0.27,0.25,0.26,0.25,0.34,0.28,0.26,0.31,0.27,0.32,0.24,0.29,0.27,0.39,0.16,0.21,0.78,0.29,NA,0.15,0.14,0.2,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fine Gael,Enda Kenny,Dissatisfied,0.68,0.66,0.7,0.67,0.71,0.65,0.65,0.69,0.73,0.7,0.71,0.61,0.7,0.69,0.67,0.69,0.63,0.72,0.69,0.69,0.52,0.68,0.75,0.21,0.7,NA,0.84,0.85,0.67,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fine Gael,Enda Kenny,No opinion,0.04,0.04,0.04,0.09,0.02,0.01,0.05,0.04,0.02,0.04,0.04,0.05,0.02,0.05,0.03,0.04,0.04,0.04,0.02,0.04,0.09,0.16,0.04,0.01,0.01,NA,0.01,0.01,0.12,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Labour,Joan Burton,Satisfied,0.34,0.35,0.33,0.24,0.3,0.5,0.39,0.3,0.4,0.25,0.36,0.39,0.37,0.31,0.38,0.33,0.35,0.33,0.36,0.32,0.29,0.2,0.39,0.74,0.45,0.26,0.15,0.26,0.23,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Labour,Joan Burton,Dissatisfied,0.58,0.57,0.59,0.63,0.63,0.47,0.54,0.61,0.59,0.64,0.57,0.54,0.57,0.59,0.56,0.59,0.56,0.59,0.59,0.6,0.43,0.59,0.54,0.21,0.5,0.59,0.8,0.69,0.6,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Labour,Joan Burton,No opinion,0.08,0.08,0.09,0.13,0.07,0.04,0.08,0.09,0.01,0.11,0.08,0.07,0.06,0.09,0.06,0.07,0.09,0.08,0.05,0.08,0.28,0.21,0.07,0.05,0.05,0.15,0.05,0.05,0.17,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fianna Fáil,Micheál Martin,Satisfied,0.39,0.4,0.37,0.36,0.33,0.48,0.35,0.4,0.5,0.29,0.4,0.48,0.37,0.34,0.45,0.38,0.43,0.34,0.4,0.42,0.32,0.27,0.75,0.46,0.41,0.43,0.32,0.31,0.23,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fianna Fáil,Micheál Martin,Dissatisfied,0.5,0.49,0.52,0.48,0.58,0.44,0.54,0.49,0.44,0.55,0.49,0.44,0.55,0.54,0.45,0.51,0.46,0.55,0.51,0.48,0.35,0.55,0.18,0.46,0.48,0.43,0.61,0.62,0.54,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Fianna Fáil,Micheál Martin,No opinion,0.11,0.11,0.11,0.16,0.09,0.08,0.11,0.12,0.06,0.16,0.11,0.09,0.08,0.12,0.09,0.11,0.11,0.11,0.09,0.1,0.33,0.18,0.07,0.08,0.11,0.14,0.07,0.07,0.24,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Sinn Féin,Gerry Adams,Satisfied,0.34,0.34,0.34,0.43,0.36,0.21,0.27,0.41,0.19,0.33,0.36,0.38,0.26,0.34,0.33,0.37,0.3,0.35,0.35,0.33,0.42,0.18,0.3,0.14,0.36,NA,0.89,0.18,0.18,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Sinn Féin,Gerry Adams,Dissatisfied,0.56,0.57,0.56,0.42,0.57,0.71,0.64,0.48,0.73,0.56,0.56,0.51,0.64,0.55,0.58,0.55,0.57,0.56,0.57,0.58,0.36,0.59,0.64,0.8,0.6,NA,0.1,0.72,0.56,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Sinn Féin,Gerry Adams,No opinion,0.1,0.1,0.1,0.15,0.07,0.08,0.09,0.11,0.08,0.11,0.08,0.11,0.09,0.1,0.09,0.08,0.13,0.09,0.07,0.09,0.23,0.24,0.06,0.06,0.04,NA,0.01,0.09,0.26,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Green Party,Eamon Ryan,Satisfied,0.34,0.33,0.34,0.31,0.34,0.36,0.32,0.35,0.34,0.29,0.34,0.35,0.39,0.3,0.39,0.33,0.32,0.36,0.36,0.34,0.26,0.17,0.39,0.47,0.59,NA,0.37,0.21,0.22,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Green Party,Eamon Ryan,Dissatisfied,0.42,0.44,0.41,0.4,0.43,0.45,0.41,0.42,0.51,0.47,0.39,0.44,0.38,0.43,0.42,0.42,0.43,0.41,0.43,0.5,0.34,0.45,0.39,0.32,0.3,NA,0.44,0.57,0.38,NA,NA,NA,NA,NA,NA,NA
2014-12-21,2014-12-09,2014-12-17,2014-12-13,960,Green Party,Eamon Ryan,No opinion,0.24,0.24,0.24,0.3,0.23,0.19,0.27,0.23,0.15,0.24,0.27,0.22,0.23,0.27,0.19,0.25,0.25,0.23,0.22,0.16,0.4,0.38,0.21,0.21,0.1,NA,0.19,0.21,0.4,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fine Gael,Enda Kenny,Satisfied,0.28,0.3,0.25,0.29,0.25,0.29,0.33,0.22,0.38,0.34,0.21,0.25,0.33,0.29,0.27,0.25,0.3,0.28,0.31,0.27,0.2,0.04,0.16,0.78,0.4,NA,0.12,0.18,0.21,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fine Gael,Enda Kenny,Dissatisfied,0.61,0.59,0.64,0.51,0.66,0.67,0.56,0.66,0.58,0.55,0.69,0.62,0.6,0.61,0.62,0.6,0.63,0.6,0.62,0.65,0.58,0.59,0.78,0.16,0.47,NA,0.85,0.73,0.57,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fine Gael,Enda Kenny,No opinion,0.11,0.11,0.11,0.2,0.09,0.04,0.11,0.12,0.04,0.11,0.1,0.14,0.07,0.11,0.11,0.15,0.07,0.12,0.08,0.08,0.22,0.37,0.07,0.06,0.12,NA,0.03,0.08,0.22,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Labour,Joan Burton,Satisfied,0.36,0.35,0.37,0.41,0.32,0.36,0.42,0.32,0.38,0.4,0.28,0.39,0.37,0.37,0.34,0.38,0.33,0.37,0.39,0.31,0.25,0.1,0.31,0.7,0.71,0.67,0.2,0.3,0.27,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Labour,Joan Burton,Dissatisfied,0.57,0.58,0.56,0.47,0.63,0.6,0.51,0.61,0.56,0.53,0.65,0.55,0.55,0.57,0.58,0.53,0.62,0.55,0.54,0.57,0.65,0.76,0.65,0.25,0.16,0.31,0.76,0.65,0.61,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Labour,Joan Burton,No opinion,0.07,0.07,0.07,0.12,0.05,0.04,0.07,0.07,0.06,0.07,0.07,0.07,0.08,0.06,0.08,0.09,0.04,0.08,0.06,0.12,0.1,0.14,0.03,0.05,0.13,0.03,0.03,0.06,0.13,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fianna Fáil,Micheál Martin,Satisfied,0.4,0.38,0.43,0.42,0.37,0.43,0.38,0.42,0.4,0.38,0.35,0.47,0.41,0.41,0.39,0.39,0.43,0.39,0.42,0.42,0.39,0.27,0.75,0.44,0.43,0.33,0.26,0.19,0.39,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fianna Fáil,Micheál Martin,Dissatisfied,0.47,0.5,0.44,0.39,0.52,0.49,0.47,0.46,0.55,0.46,0.52,0.41,0.52,0.46,0.48,0.47,0.45,0.49,0.47,0.48,0.44,0.51,0.19,0.42,0.44,0.61,0.68,0.63,0.45,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Fianna Fáil,Micheál Martin,No opinion,0.13,0.12,0.13,0.18,0.11,0.09,0.15,0.12,0.05,0.16,0.13,0.13,0.07,0.13,0.12,0.14,0.12,0.12,0.11,0.1,0.17,0.23,0.05,0.14,0.12,0.06,0.06,0.18,0.16,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Sinn Féin,Gerry Adams,Satisfied,0.32,0.35,0.29,0.34,0.34,0.28,0.29,0.36,0.12,0.34,0.33,0.25,0.36,0.34,0.29,0.25,0.35,0.35,0.33,0.34,0.27,0.27,0.31,0.27,0.21,0.14,0.79,0.21,0.18,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Sinn Féin,Gerry Adams,Dissatisfied,0.52,0.5,0.54,0.44,0.54,0.59,0.57,0.46,0.69,0.51,0.5,0.53,0.54,0.51,0.53,0.58,0.51,0.48,0.52,0.53,0.5,0.5,0.55,0.54,0.74,0.78,0.13,0.64,0.59,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Sinn Féin,Gerry Adams,No opinion,0.16,0.15,0.17,0.23,0.12,0.13,0.14,0.18,0.19,0.15,0.17,0.21,0.1,0.15,0.18,0.17,0.14,0.17,0.15,0.13,0.24,0.23,0.14,0.19,0.05,0.08,0.08,0.15,0.23,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,Satisfied,0.32,0.36,0.29,0.38,0.28,0.32,0.39,0.29,0.19,0.48,0.17,0.31,0.31,0.39,0.22,0.39,0.31,0.28,0.33,0.29,0.27,0.29,0.36,0.37,0.6,0.89,0.23,0.3,0.28,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,Dissatisfied,0.36,0.38,0.34,0.27,0.42,0.38,0.33,0.37,0.48,0.3,0.44,0.3,0.44,0.32,0.42,0.27,0.39,0.4,0.36,0.45,0.36,0.31,0.33,0.24,0.14,0.08,0.52,0.43,0.35,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,No opinion,0.32,0.27,0.37,0.35,0.3,0.3,0.28,0.35,0.33,0.22,0.39,0.39,0.25,0.29,0.36,0.34,0.3,0.32,0.3,0.25,0.36,0.4,0.31,0.39,0.26,0.03,0.25,0.27,0.37,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,Satisfied,0.28,0.31,0.25,0.21,0.29,0.34,0.34,0.22,NA,0.34,0.26,0.2,0.34,0.29,0.27,0.22,0.29,0.31,0.31,0.24,0.13,0.12,0.19,0.8,0.52,NA,0.08,0.11,0.17,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,Dissatisfied,0.63,0.62,0.64,0.64,0.65,0.59,0.6,0.66,NA,0.61,0.65,0.68,0.55,0.62,0.64,0.69,0.65,0.57,0.63,0.56,0.73,0.56,0.77,0.16,0.4,NA,0.83,0.83,0.62,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,No opinion,0.09,0.07,0.11,0.15,0.06,0.07,0.06,0.13,NA,0.05,0.09,0.11,0.11,0.09,0.09,0.1,0.06,0.12,0.07,0.2,0.14,0.32,0.04,0.04,0.08,NA,0.08,0.06,0.21,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,Satisfied,0.34,0.36,0.32,0.24,0.34,0.45,0.37,0.31,0.42,0.39,0.33,0.26,0.4,0.33,0.35,0.22,0.36,0.41,0.37,0.23,0.19,0.17,0.38,0.64,0.64,0.47,0.14,0.21,0.26,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,Dissatisfied,0.58,0.58,0.58,0.65,0.6,0.48,0.56,0.6,0.55,0.54,0.59,0.66,0.51,0.59,0.57,0.68,0.59,0.5,0.56,0.64,0.7,0.68,0.58,0.28,0.29,0.5,0.82,0.74,0.58,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,No opinion,0.08,0.06,0.1,0.11,0.06,0.07,0.07,0.09,0.03,0.07,0.08,0.08,0.09,0.08,0.08,0.1,0.05,0.1,0.07,0.14,0.11,0.15,0.04,0.09,0.06,0.03,0.04,0.05,0.16,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,Satisfied,0.42,0.44,0.39,0.38,0.37,0.51,0.43,0.4,0.43,0.36,0.4,0.42,0.52,0.39,0.46,0.31,0.46,0.45,0.44,0.41,0.33,0.27,0.76,0.45,0.42,0.33,0.3,0.34,0.32,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,Dissatisfied,0.44,0.44,0.44,0.42,0.5,0.39,0.45,0.42,0.51,0.48,0.46,0.43,0.37,0.46,0.4,0.51,0.41,0.42,0.43,0.43,0.45,0.5,0.2,0.4,0.43,0.56,0.59,0.53,0.44,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,No opinion,0.14,0.11,0.17,0.2,0.14,0.1,0.12,0.17,0.06,0.16,0.14,0.15,0.11,0.15,0.14,0.18,0.13,0.13,0.13,0.17,0.22,0.23,0.04,0.14,0.15,0.1,0.11,0.13,0.24,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,Satisfied,0.32,0.35,0.28,0.34,0.36,0.24,0.29,0.35,0.19,0.33,0.34,0.27,0.34,0.35,0.26,0.26,0.35,0.32,0.33,0.36,0.2,0.28,0.32,0.2,0.36,0.36,0.83,0.23,0.14,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,Dissatisfied,0.54,0.54,0.53,0.46,0.52,0.64,0.57,0.47,0.78,0.55,0.5,0.57,0.52,0.5,0.59,0.58,0.51,0.52,0.53,0.42,0.57,0.47,0.52,0.63,0.48,0.54,0.12,0.63,0.66,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,No opinion,0.15,0.1,0.19,0.2,0.12,0.12,0.13,0.18,0.03,0.12,0.16,0.17,0.14,0.15,0.14,0.16,0.13,0.16,0.13,0.22,0.23,0.25,0.16,0.17,0.16,0.1,0.05,0.14,0.2,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,Satisfied,0.29,0.31,0.27,0.26,0.26,0.36,0.33,0.25,0.34,0.41,0.26,0.24,0.25,0.28,0.31,0.17,0.33,0.34,0.31,0.25,0.21,0.27,0.37,0.41,0.55,NA,0.26,0.14,0.22,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,Dissatisfied,0.32,0.33,0.3,0.28,0.35,0.31,0.29,0.33,0.4,0.25,0.31,0.34,0.4,0.28,0.37,0.38,0.28,0.31,0.31,0.31,0.38,0.29,0.26,0.19,0.2,NA,0.36,0.43,0.35,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,No opinion,0.39,0.36,0.42,0.46,0.39,0.33,0.38,0.42,0.27,0.35,0.43,0.43,0.35,0.44,0.31,0.45,0.4,0.35,0.39,0.44,0.42,0.43,0.37,0.4,0.25,NA,0.38,0.43,0.43,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,Satisfied,0.32,0.33,0.32,0.28,0.32,0.37,0.37,0.25,0.66,0.34,0.27,0.33,0.36,0.33,0.32,0.27,0.36,0.33,0.36,0.3,0.1,0.11,0.27,0.84,0.37,0.53,0.13,0.18,0.19,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,Dissatisfied,0.56,0.58,0.54,0.51,0.59,0.57,0.5,0.64,0.25,0.56,0.61,0.54,0.53,0.57,0.55,0.59,0.57,0.53,0.55,0.59,0.71,0.54,0.63,0.11,0.52,0.36,0.79,0.77,0.58,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,No opinion,0.11,0.09,0.14,0.2,0.08,0.06,0.13,0.11,0.08,0.1,0.12,0.13,0.11,0.11,0.13,0.14,0.08,0.13,0.09,0.11,0.19,0.35,0.11,0.05,0.11,0.11,0.08,0.06,0.23,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,Satisfied,0.37,0.33,0.41,0.29,0.37,0.45,0.44,0.3,0.51,0.42,0.33,0.37,0.35,0.36,0.39,0.35,0.34,0.41,0.4,0.4,0.04,0.23,0.34,0.75,0.74,0.65,0.12,0.25,0.28,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,Dissatisfied,0.55,0.59,0.51,0.56,0.56,0.53,0.48,0.63,0.37,0.52,0.59,0.55,0.54,0.56,0.53,0.57,0.6,0.49,0.53,0.49,0.8,0.61,0.58,0.19,0.21,0.29,0.84,0.71,0.57,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,No opinion,0.08,0.08,0.08,0.15,0.06,0.03,0.08,0.07,0.11,0.07,0.08,0.07,0.11,0.08,0.08,0.08,0.07,0.1,0.07,0.1,0.15,0.16,0.08,0.06,0.04,0.06,0.04,0.04,0.15,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,Satisfied,0.39,0.35,0.43,0.36,0.35,0.49,0.4,0.38,0.39,0.33,0.44,0.46,0.32,0.38,0.41,0.4,0.34,0.44,0.42,0.36,0.21,0.26,0.79,0.46,0.4,0.65,0.21,0.28,0.26,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,Dissatisfied,0.44,0.5,0.39,0.4,0.51,0.41,0.42,0.47,0.38,0.46,0.42,0.4,0.52,0.45,0.44,0.43,0.52,0.39,0.43,0.47,0.62,0.46,0.15,0.38,0.43,0.29,0.62,0.56,0.49,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,No opinion,0.16,0.15,0.18,0.24,0.14,0.1,0.18,0.14,0.23,0.2,0.14,0.14,0.16,0.17,0.16,0.18,0.14,0.18,0.15,0.17,0.17,0.28,0.05,0.16,0.17,0.06,0.16,0.16,0.25,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,Satisfied,0.34,0.4,0.28,0.37,0.36,0.27,0.28,0.4,0.22,0.32,0.44,0.33,0.22,0.34,0.33,0.31,0.33,0.37,0.35,0.38,0.35,0.3,0.28,0.22,0.32,0.65,0.82,0.23,0.24,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,Dissatisfied,0.48,0.44,0.52,0.35,0.5,0.59,0.5,0.45,0.62,0.49,0.39,0.54,0.51,0.49,0.46,0.51,0.54,0.39,0.5,0.38,0.39,0.33,0.58,0.58,0.64,0.29,0.11,0.57,0.49,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,No opinion,0.18,0.15,0.21,0.27,0.14,0.13,0.22,0.15,0.16,0.19,0.17,0.13,0.26,0.17,0.2,0.17,0.13,0.24,0.16,0.25,0.26,0.37,0.14,0.2,0.04,0.06,0.07,0.2,0.28,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,Satisfied,0.33,0.32,0.34,0.27,0.28,0.46,0.37,0.29,0.37,0.38,0.29,0.33,0.3,0.34,0.31,0.34,0.28,0.37,0.34,0.31,0.28,0.2,0.34,0.46,0.7,NA,0.2,0.28,0.24,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,Dissatisfied,0.34,0.38,0.3,0.32,0.38,0.31,0.3,0.37,0.26,0.35,0.29,0.36,0.35,0.35,0.31,0.32,0.42,0.27,0.33,0.28,0.5,0.32,0.32,0.23,0.14,NA,0.41,0.43,0.36,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,No opinion,0.33,0.3,0.37,0.42,0.34,0.23,0.33,0.34,0.36,0.27,0.42,0.31,0.34,0.31,0.37,0.35,0.3,0.35,0.32,0.41,0.21,0.47,0.34,0.31,0.16,NA,0.39,0.29,0.4,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,Satisfied,0.33,0.36,0.31,0.27,0.35,0.37,0.36,0.27,0.59,0.34,0.3,0.28,0.42,0.31,0.36,0.39,0.35,0.26,0.34,0.32,0.19,0.19,0.34,0.83,0.51,0.36,0.08,0.2,0.18,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,Dissatisfied,0.6,0.6,0.59,0.61,0.61,0.57,0.55,0.66,0.38,0.57,0.62,0.64,0.55,0.6,0.6,0.57,0.57,0.65,0.59,0.49,0.71,0.62,0.61,0.15,0.41,0.47,0.85,0.76,0.66,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,No opinion,0.07,0.04,0.1,0.12,0.04,0.06,0.09,0.06,0.03,0.09,0.08,0.08,0.03,0.09,0.04,0.04,0.08,0.09,0.06,0.2,0.1,0.19,0.05,0.02,0.09,0.18,0.07,0.04,0.15,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,Satisfied,0.36,0.37,0.36,0.31,0.37,0.41,0.43,0.31,0.43,0.41,0.31,0.33,0.44,0.38,0.35,0.34,0.39,0.35,0.38,0.37,0.32,0.18,0.39,0.75,0.72,NA,0.1,0.26,0.23,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,Dissatisfied,0.58,0.6,0.57,0.58,0.59,0.56,0.52,0.64,0.5,0.53,0.62,0.62,0.54,0.57,0.6,0.62,0.56,0.57,0.57,0.53,0.61,0.72,0.57,0.19,0.24,NA,0.84,0.7,0.7,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,No opinion,0.06,0.04,0.07,0.1,0.03,0.03,0.05,0.05,0.07,0.06,0.07,0.05,0.02,0.06,0.05,0.04,0.05,0.07,0.05,0.1,0.06,0.11,0.04,0.06,0.03,NA,0.06,0.04,0.08,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,Satisfied,0.41,0.4,0.41,0.38,0.37,0.48,0.46,0.35,0.57,0.39,0.36,0.42,0.48,0.39,0.43,0.41,0.45,0.35,0.41,0.4,0.42,0.33,0.74,0.53,0.56,0.38,0.23,0.25,0.32,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,Dissatisfied,0.46,0.48,0.44,0.43,0.51,0.44,0.4,0.53,0.31,0.45,0.51,0.43,0.43,0.47,0.45,0.51,0.41,0.49,0.46,0.41,0.52,0.44,0.18,0.34,0.33,0.53,0.64,0.59,0.52,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,No opinion,0.13,0.11,0.15,0.19,0.12,0.08,0.15,0.12,0.12,0.15,0.12,0.15,0.09,0.14,0.12,0.08,0.14,0.16,0.13,0.19,0.06,0.22,0.08,0.12,0.11,0.09,0.13,0.16,0.16,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Sinn Féin,Gerry Adams,Satisfied,0.34,0.39,0.29,0.36,0.36,0.29,0.31,0.38,0.19,0.3,0.36,0.35,0.34,0.36,0.31,0.28,0.34,0.38,0.35,0.27,0.37,0.16,0.26,0.25,0.3,0.41,0.77,0.29,0.21,NA,NA,NA,NA,NA,NA,NA
