date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Sinn Féin,Gerry Adams,Dissatisfied,1692,814,878,461,646,584,749,801,142,470,421,475,325,1009,683,541,587,564,1446,279,104,113,307,269,101,28,68,383,535,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Sinn Féin,Gerry Adams,No opinion,524,249,274,241,150,132,182,303,38,134,142,190,57,290,234,160,158,206,407,69,50,52,77,95,7,3,39,89,212,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,Satisfied,1046,581,465,400,333,313,511,496,39,439,143,276,187,762,284,361,349,335,924,156,57,65,199,183,82,32,120,179,251,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,Dissatisfied,1171,618,553,288,506,378,436,638,98,274,372,264,262,636,536,256,446,469,1012,239,76,69,183,119,19,3,265,260,321,NA,NA,NA,NA,NA,NA,NA
2015-06-15,2015-06-05,2015-06-15,2015-06-10,912,Green Party,Eamon Ryan,No opinion,1036,437,600,372,366,298,371,598,67,207,328,352,149,566,470,314,346,376,839,135,76,91,175,197,36,1,129,159,339,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,Satisfied,912,503,409,221,351,340,462,367,83,304,225,181,202,561,351,190,338,384,857,90,26,22,92,472,91,7,41,81,129,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,Dissatisfied,2052,993,1059,678,785,589,803,1121,128,551,553,617,331,1222,830,606,744,702,1761,205,151,103,368,95,69,31,411,613,466,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fine Gael,Enda Kenny,No opinion,298,107,190,154,78,65,79,218,NA,49,76,103,69,180,117,87,65,146,184,74,29,59,19,23,14,NA,41,44,157,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,Satisfied,1109,573,536,249,415,445,494,527,88,354,280,233,242,649,460,195,414,500,1031,84,39,32,184,376,111,18,67,158,195,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,Dissatisfied,1892,935,957,684,730,477,754,1021,116,484,502,598,307,1152,740,602,677,614,1581,236,143,124,277,164,51,19,405,541,434,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Labour,Joan Burton,No opinion,261,95,166,120,69,72,96,158,7,66,72,69,54,162,99,86,56,119,189,50,23,27,18,51,11,1,21,37,121,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,Satisfied,1357,709,647,405,445,507,576,690,91,329,341,374,313,763,593,273,530,554,1240,150,67,49,363,268,73,13,149,252,238,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,Dissatisfied,1435,712,723,441,605,389,608,720,107,433,392,387,223,912,523,446,471,518,1207,158,93,91,97,238,74,22,290,387,330,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Fianna Fáil,Micheál Martin,No opinion,470,181,288,208,164,98,161,295,13,143,121,139,67,287,183,163,146,160,354,61,45,43,19,84,26,4,55,98,183,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,Satisfied,1031,567,464,356,436,238,395,596,40,298,289,240,204,687,344,229,407,396,937,135,42,51,155,117,63,14,407,169,107,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,Dissatisfied,1746,868,878,481,632,633,771,809,166,498,425,510,314,976,771,515,587,644,1499,154,116,86,248,372,83,21,60,467,494,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Sinn Féin,Gerry Adams,No opinion,484,168,316,215,146,123,178,301,6,108,140,151,86,300,184,139,153,192,366,81,47,46,76,101,27,4,26,101,149,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,Satisfied,950,497,453,275,318,357,448,430,71,369,221,212,148,542,408,152,376,422,858,91,42,50,179,242,95,35,128,104,166,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,Dissatisfied,1031,528,503,295,425,311,391,556,84,222,265,302,241,549,482,338,316,376,865,114,77,54,124,112,34,NA,178,319,262,NA,NA,NA,NA,NA,NA,NA
2015-07-18,2015-07-04,2015-07-14,2015-07-09,940,Green Party,Eamon Ryan,No opinion,1281,578,703,484,471,327,505,720,56,313,368,386,214,872,409,393,454,434,1079,163,85,80,175,236,43,4,187,314,322,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,Satisfied,1053,532,521,292,391,370,480,433,140,314,235,285,219,632,421,263,396,394,1009,123,16,23,140,514,45,25,63,110,156,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,Dissatisfied,1820,933,886,531,724,564,663,1103,54,509,520,471,319,1107,712,568,626,626,1551,245,110,114,326,65,63,17,394,473,481,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fine Gael,Enda Kenny,No opinion,372,142,230,212,103,56,171,182,18,91,104,110,67,205,166,131,83,158,247,46,29,73,55,30,13,5,42,34,194,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,Satisfied,1200,533,667,299,455,445,579,512,109,380,286,324,210,695,505,339,373,488,1135,167,7,48,176,455,90,31,59,156,233,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,Dissatisfied,1784,946,838,578,687,520,628,1078,79,473,505,477,329,1097,687,548,659,577,1486,204,125,129,301,118,26,14,420,436,470,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Labour,Joan Burton,No opinion,260,128,131,159,76,25,108,128,24,61,68,64,66,153,107,74,74,112,185,42,24,33,44,36,5,3,20,24,127,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,Satisfied,1271,568,703,368,423,481,527,661,84,305,379,395,192,743,528,380,374,517,1184,150,33,54,413,280,49,31,107,174,217,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,Dissatisfied,1442,800,642,416,619,406,550,811,81,422,358,348,314,876,566,409,580,454,1201,194,96,97,80,233,52,14,310,346,407,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Fianna Fáil,Micheál Martin,No opinion,531,239,292,252,176,103,238,246,48,186,123,123,99,326,205,172,152,206,421,68,26,59,28,96,20,3,82,96,206,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,Satisfied,1096,645,451,388,438,271,364,686,46,295,378,290,134,664,433,302,364,431,977,156,54,63,147,135,39,31,409,140,196,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,Dissatisfied,1557,713,844,364,604,589,659,766,132,443,337,465,312,955,603,494,599,465,1389,155,61,70,300,354,77,14,56,351,406,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Sinn Féin,Gerry Adams,No opinion,590,249,342,284,175,131,291,265,34,175,144,112,160,326,264,165,144,282,440,102,40,77,74,120,5,3,34,126,229,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,Satisfied,1066,511,556,275,336,456,493,495,79,344,252,286,184,657,409,322,306,438,968,129,44,43,179,283,84,46,99,172,203,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,Dissatisfied,1092,609,483,327,462,303,392,644,56,322,247,309,213,689,403,304,464,323,930,114,78,68,164,140,17,2,206,264,299,NA,NA,NA,NA,NA,NA,NA
2015-08-15,2015-08-02,2015-08-12,2015-08-07,898,Green Party,Eamon Ryan,No opinion,1086,488,598,434,420,231,430,579,77,247,360,271,209,598,487,335,335,416,908,170,33,99,177,186,19,NA,194,180,329,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,Satisfied,1056,548,508,278,414,364,476,455,125,293,257,253,253,591,465,309,464,283,996,144,12,43,167,478,88,16,44,125,139,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,Dissatisfied,1905,928,977,618,722,565,721,1104,81,486,519,568,332,1134,772,444,769,693,1717,219,45,140,295,89,71,21,445,480,504,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fine Gael,Enda Kenny,No opinion,233,63,170,123,50,60,119,107,6,73,67,73,20,175,58,31,107,95,183,88,6,44,23,10,15,8,34,28,115,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,Satisfied,1166,565,601,321,443,402,560,515,91,349,257,295,265,713,453,267,520,379,1099,166,20,40,191,434,126,29,52,162,172,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,Dissatisfied,1853,917,936,595,704,554,684,1062,106,455,522,551,324,1076,777,489,753,611,1649,240,38,163,275,111,42,15,438,442,529,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Labour,Joan Burton,No opinion,176,58,118,104,38,34,72,90,14,49,63,49,15,111,65,28,67,80,147,46,4,24,18,33,6,NA,33,28,58,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,Satisfied,1303,622,681,389,438,476,599,585,120,336,306,373,288,746,557,321,604,378,1196,180,26,75,360,308,97,17,122,159,240,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,Dissatisfied,1469,743,726,434,605,430,524,879,66,388,432,387,262,892,577,396,549,524,1333,186,32,101,88,198,57,24,333,375,395,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Fianna Fáil,Micheál Martin,No opinion,422,174,248,196,143,82,193,202,26,129,104,134,55,261,160,66,186,169,367,85,4,51,37,71,20,4,68,98,123,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Sinn Féin,Gerry Adams,Satisfied,1083,607,475,371,426,287,410,633,40,258,307,315,204,682,401,222,457,404,1017,122,23,36,128,142,53,18,400,186,156,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Sinn Féin,Gerry Adams,Dissatisfied,1597,730,867,485,569,543,713,761,123,464,408,394,331,938,660,457,647,494,1426,216,29,139,285,312,93,21,90,350,446,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Sinn Féin,Gerry Adams,No opinion,514,202,312,164,192,159,194,272,49,132,128,186,69,280,234,105,236,173,453,113,10,52,72,124,28,5,32,97,157,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Green Party,Eamon Ryan,Satisfied,1046,486,561,303,404,339,551,445,50,338,203,277,227,642,404,199,465,382,1007,160,14,26,198,281,77,40,85,218,146,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Green Party,Eamon Ryan,Dissatisfied,1214,624,590,364,447,403,435,671,108,266,307,361,280,691,522,376,476,362,1064,131,32,118,155,149,46,NA,237,275,350,NA,NA,NA,NA,NA,NA,NA
2015-10-18,2015-10-05,2015-10-14,2015-10-09,912,Green Party,Eamon Ryan,No opinion,934,430,504,353,336,246,330,550,55,249,332,256,97,566,368,209,399,327,825,160,17,84,131,147,51,5,200,139,262,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fine Gael,Enda Kenny,Satisfied,987,525,462,282,348,357,444,459,84,255,287,232,214,539,448,261,349,378,907,166,57,18,102,471,82,4,64,82,183,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fine Gael,Enda Kenny,Dissatisfied,1929,880,1049,557,777,595,748,1070,111,580,479,530,340,1241,688,369,873,688,1615,305,116,192,316,93,74,14,451,485,497,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fine Gael,Enda Kenny,No opinion,309,168,142,187,88,35,133,156,20,56,87,123,44,151,159,104,98,108,200,57,33,56,29,19,7,4,40,35,175,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Labour,Joan Burton,Satisfied,1097,483,614,342,335,420,494,516,86,288,302,223,284,609,488,298,411,387,1029,190,54,14,115,429,119,14,53,129,237,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Labour,Joan Burton,Dissatisfied,1839,928,911,553,791,495,730,1023,86,564,449,557,269,1217,622,357,816,666,1510,297,120,199,285,91,36,4,480,453,489,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Labour,Joan Burton,No opinion,290,162,128,130,88,73,100,147,43,39,101,105,45,105,186,79,92,120,182,42,33,53,47,63,7,4,22,19,128,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fianna Fáil,Micheál Martin,Satisfied,1258,621,637,433,413,413,513,627,118,335,263,395,265,728,530,269,596,393,1162,266,54,41,321,233,66,11,172,177,278,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fianna Fáil,Micheál Martin,Dissatisfied,1499,728,770,384,636,479,614,843,42,462,429,340,267,983,516,339,538,621,1210,216,122,158,79,239,81,11,323,353,412,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Fianna Fáil,Micheál Martin,No opinion,469,224,245,209,164,96,198,216,56,94,160,150,65,220,249,126,185,158,350,46,31,66,46,110,15,1,60,72,165,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Sinn Féin,Gerry Adams,Satisfied,1168,578,590,412,456,299,447,669,52,315,286,329,238,710,457,226,490,452,1053,225,73,42,163,101,59,11,452,202,181,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Sinn Féin,Gerry Adams,Dissatisfied,1516,716,800,418,571,527,653,768,95,494,392,358,273,1006,510,329,615,572,1237,240,114,148,173,348,93,7,80,323,490,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Sinn Féin,Gerry Adams,No opinion,542,280,262,195,186,161,225,250,67,82,174,199,87,214,328,179,214,149,432,63,20,76,111,134,10,4,23,76,184,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Green Party,Eamon Ryan,Satisfied,1058,461,597,353,325,380,433,585,41,387,230,215,227,680,378,252,468,338,1000,184,33,26,175,195,93,17,185,164,229,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Green Party,Eamon Ryan,Dissatisfied,1161,593,569,346,519,296,483,622,56,306,288,340,227,759,403,251,449,462,903,223,106,140,123,172,22,3,234,270,337,NA,NA,NA,NA,NA,NA,NA
2015-11-15,2015-10-30,2015-11-11,2015-11-05,927,Green Party,Eamon Ryan,No opinion,1007,519,487,326,369,312,409,480,118,197,335,331,144,492,514,231,402,373,819,121,68,101,148,216,48,2,136,167,289,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fine Gael,Enda Kenny,Satisfied,1105,556,549,305,375,425,520,473,111,268,275,309,254,550,555,263,545,297,1046,78,44,15,156,529,66,29,65,66,193,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fine Gael,Enda Kenny,Dissatisfied,1789,869,920,576,690,523,681,1024,83,502,484,499,304,1204,585,353,774,662,1512,281,125,149,305,78,76,35,391,404,500,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fine Gael,Enda Kenny,No opinion,308,121,187,148,116,44,111,189,8,105,72,82,50,189,119,89,153,67,220,62,40,38,35,19,12,7,47,39,148,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Labour,Joan Burton,Satisfied,1249,590,659,374,405,470,604,553,92,307,316,373,253,624,624,286,606,357,1189,85,43,16,214,452,118,30,76,105,255,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Labour,Joan Burton,Dissatisfied,1697,853,844,509,696,493,611,990,96,500,450,447,301,1154,543,369,739,589,1393,278,132,167,249,122,32,34,406,364,491,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Labour,Joan Burton,No opinion,256,103,153,146,80,30,98,144,14,68,65,71,53,165,91,50,126,80,196,57,33,18,34,52,5,7,21,41,96,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fianna Fáil,Micheál Martin,Satisfied,1268,650,618,361,405,502,507,678,83,280,318,378,292,690,578,342,579,347,1228,102,28,12,359,294,73,29,131,140,243,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fianna Fáil,Micheál Martin,Dissatisfied,1473,705,768,477,578,418,583,797,93,451,408,386,228,954,519,283,669,521,1191,235,124,156,90,252,56,40,309,297,428,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Fianna Fáil,Micheál Martin,No opinion,461,190,271,191,198,72,224,211,26,144,104,126,87,300,162,81,223,157,360,84,56,33,47,81,26,2,63,72,170,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Sinn Féin,Gerry Adams,Satisfied,1118,667,451,416,410,291,397,689,32,281,346,331,159,698,419,355,453,310,1039,137,54,24,199,146,42,38,390,117,186,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Sinn Féin,Gerry Adams,Dissatisfied,1569,694,875,435,574,559,695,737,137,460,376,404,329,947,622,257,756,556,1322,204,104,141,212,382,103,33,68,314,458,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Sinn Féin,Gerry Adams,No opinion,516,185,331,177,197,142,221,260,34,132,108,156,119,298,218,93,263,160,418,81,50,36,85,99,10,NA,45,79,198,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Green Party,Eamon Ryan,Satisfied,1113,641,471,321,399,393,517,549,47,336,289,347,141,723,390,247,591,274,1051,61,46,17,172,308,102,59,144,128,200,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Green Party,Eamon Ryan,Dissatisfied,1153,565,588,371,463,318,441,633,79,317,304,305,227,700,452,210,481,462,915,221,106,131,135,165,31,9,240,239,335,NA,NA,NA,NA,NA,NA,NA
2015-12-12,2015-11-30,2015-12-09,2015-12-04,918,Green Party,Eamon Ryan,No opinion,937,339,598,337,319,281,355,505,76,221,238,238,239,520,417,248,399,290,813,139,56,54,189,154,22,4,119,143,306,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fine Gael,Enda Kenny,Satisfied,1018,487,531,279,385,353,550,404,65,320,229,290,179,568,450,238,493,287,955,121,23,25,132,533,58,7,24,101,163,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fine Gael,Enda Kenny,Dissatisfied,1955,989,966,555,784,616,685,1147,122,507,551,512,385,1210,745,462,743,750,1643,312,116,172,334,103,59,46,400,464,549,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fine Gael,Enda Kenny,No opinion,273,111,162,180,71,23,82,163,28,76,92,53,52,189,84,68,76,130,159,65,46,66,13,29,8,NA,20,41,162,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Labour,Joan Burton,Satisfied,1098,536,562,282,437,380,589,419,90,316,283,302,197,600,498,271,441,386,1024,145,36,27,139,496,76,2,64,127,193,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Labour,Joan Burton,Dissatisfied,1902,955,947,570,738,594,637,1169,95,539,491,496,376,1232,669,413,785,704,1567,297,123,186,321,136,32,50,360,443,560,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Labour,Joan Burton,No opinion,246,96,150,162,65,18,91,125,29,49,98,57,43,134,112,84,86,77,166,55,27,50,19,32,16,1,21,36,121,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fianna Fáil,Micheál Martin,Satisfied,1324,616,708,342,477,505,524,689,111,301,379,370,274,750,574,395,474,456,1243,173,31,39,375,367,75,12,111,132,252,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fianna Fáil,Micheál Martin,Dissatisfied,1493,785,708,450,619,424,615,810,68,485,336,388,284,924,569,251,662,580,1200,255,112,162,82,223,35,40,296,414,402,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Fianna Fáil,Micheál Martin,No opinion,428,185,243,222,144,63,178,214,36,117,158,96,58,293,136,122,176,130,315,70,42,62,22,74,14,1,37,60,220,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Sinn Féin,Gerry Adams,Satisfied,1046,538,508,343,386,318,357,603,86,215,331,271,228,531,515,297,335,413,974,179,20,42,104,197,53,4,362,153,174,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Sinn Féin,Gerry Adams,Dissatisfied,1672,844,828,421,667,585,754,828,91,544,376,422,331,1105,568,326,796,550,1427,234,77,157,298,387,46,36,58,365,483,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Sinn Féin,Gerry Adams,No opinion,528,205,323,250,188,90,207,283,38,144,165,162,57,332,196,144,181,202,356,85,89,65,77,81,25,13,25,89,217,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Green Party,Eamon Ryan,Satisfied,1045,520,524,268,466,311,511,463,70,322,245,267,210,617,428,195,508,342,1012,166,19,14,148,357,44,40,114,167,174,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Green Party,Eamon Ryan,Dissatisfied,1157,588,569,332,451,374,402,689,66,383,272,281,221,761,396,284,443,430,926,204,81,141,162,148,36,3,178,267,361,NA,NA,NA,NA,NA,NA,NA
2016-01-16,2016-01-04,2016-01-13,2016-01-08,916,Green Party,Eamon Ryan,No opinion,1045,479,565,414,323,308,404,561,79,198,355,308,184,589,455,289,362,394,820,128,85,108,169,158,44,10,153,172,339,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fine Gael,Enda Kenny,Satisfied,1012,510,502,301,342,370,496,411,106,291,260,248,214,583,430,248,447,317,961,103,22,18,114,540,86,22,40,94,117,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fine Gael,Enda Kenny,Dissatisfied,2012,929,1083,625,796,591,734,1177,100,548,554,552,358,1248,764,558,780,674,1832,272,102,57,377,125,93,31,465,503,419,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fine Gael,Enda Kenny,No opinion,201,132,69,98,71,31,89,108,4,51,38,78,34,117,84,59,81,61,137,17,36,25,19,26,4,6,24,23,99,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Labour,Joan Burton,Satisfied,1096,518,579,315,375,407,529,483,85,350,328,214,204,662,434,276,486,335,1024,117,50,19,128,443,144,43,69,87,182,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Labour,Joan Burton,Dissatisfied,1935,946,989,609,774,552,704,1115,116,496,474,604,361,1176,759,528,756,651,1758,262,89,60,355,198,37,12,436,503,395,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Labour,Joan Burton,No opinion,193,106,87,101,59,34,87,98,8,44,49,59,42,110,83,61,67,66,149,13,21,21,26,50,3,4,23,30,58,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fianna Fáil,Micheál Martin,Satisfied,1264,633,631,289,468,506,520,669,75,317,365,363,219,748,516,347,545,372,1191,120,48,17,399,262,57,15,120,199,211,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fianna Fáil,Micheál Martin,Dissatisfied,1516,739,777,531,566,419,590,823,103,452,371,389,303,948,568,407,586,523,1384,219,67,41,82,332,107,32,330,342,290,NA,NA,NA,NA,NA,NA,NA
2016-02-06,2016-02-01,2016-02-02,2016-02-01,1011,Fianna Fáil,Micheál Martin,No opinion,445,198,247,204,174,67,209,204,32,121,115,125,85,253,193,110,178,157,356,54,44,42,28,97,19,11,78,77,135,NA,NA,NA,NA,NA,NA,NA
